"","filename","Name 1","Name 2","Lon","Lat","Model","Sowing Day","Sowing Month","Start Year","End Year","Flowering Mean","Flowering SD","Maturity Mean","Maturity SD"
"39","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",1,3,1980,2009,54.8,2,59.1,4.78
"40","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",1,4,1980,2009,55.4,2.19,65.6,4.26
"41","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",10,1,1980,2009,55.9,2.64,53.8,3.64
"42","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",10,2,1980,2009,55.1,2.4,55.6,4.05
"43","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",10,3,1980,2009,54.9,2,61.1,4.98
"44","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",10,4,1980,2009,56.3,2.32,66.3,4.12
"45","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",20,1,1980,2009,55.7,2.67,54,3.38
"46","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",20,2,1980,2009,55,2.03,57.2,4.45
"47","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",20,3,1980,2009,55.1,1.96,63.5,4.92
"48","V1_1980_2009_01020304_011020","Arusha.3","Ngorongoro","34.975","-3.375","Beta_4",20,4,1980,2009,57.3,2.62,66.6,3.84
"49","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",1,1,1980,2009,55.5,2.89,52,3.34
"50","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",1,2,1980,2009,54.5,2.52,52.5,3.54
"51","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",1,3,1980,2009,53.8,1.94,56.8,4.79
"52","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",1,4,1980,2009,54.4,2.01,63,4.76
"53","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",10,1,1980,2009,55.1,2.75,51.9,3.51
"54","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",10,2,1980,2009,54.2,2.23,53.4,4.13
"55","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",10,3,1980,2009,53.7,2.02,58.7,5
"56","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",10,4,1980,2009,55.1,2.32,63.8,4.51
"57","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",20,1,1980,2009,54.8,2.55,51.9,3.37
"58","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",20,2,1980,2009,53.9,2.03,55,4.39
"59","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",20,3,1980,2009,54,1.9,61,5.07
"60","V1_1980_2009_01020304_011020","Arusha.4","Lake Eyasi","35.225","-3.375","Beta_4",20,4,1980,2009,56.2,2.56,64.2,3.95
"61","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",1,1,1980,2009,59.9,4.94,56.7,6.14
"62","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",1,2,1980,2009,58.2,4.32,58,7.19
"63","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",1,3,1980,2009,56.7,3.57,63.5,7.72
"64","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",1,4,1980,2009,57.3,3.91,70.7,6.24
"65","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",10,1,1980,2009,59.5,4.85,56.7,6.15
"66","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",10,2,1980,2009,57.5,3.83,59.2,7.47
"67","V1_1980_2009_01020304_011020","Arusha.5","Lake Manyara","35.975","-3.375","Beta_4",10,3,1980,2009,56.7,3.6,65.9,7.27
