"","filename","Name 1","Name 2","Lon","Lat","Model","Sowing Day","Sowing Month","Start Year","End Year","Flowering Mean","Flowering SD","Maturity Mean","Maturity SD"
"95","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",1,2,1980,2009,55.5,3.14,59.4,5.22
"96","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",10,10,1980,2009,54.4,2.86,52.8,5.78
"97","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",10,11,1980,2009,54.3,2.88,54,5.74
"98","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",10,12,1980,2009,54.9,3.07,54.1,5.42
"99","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",10,1,1980,2009,55.5,3.25,55.8,5.05
"100","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",10,2,1980,2009,55.5,3.04,61.5,5.49
"101","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",20,10,1980,2009,54.4,2.95,53.3,5.6
"102","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",20,11,1980,2009,54.4,2.97,54.1,5.4
"103","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",20,12,1980,2009,55,3.14,54.2,4.99
"104","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",20,1,1980,2009,55.5,3.13,57.2,5.07
"105","V1_1980_2009_0102101112_011020","Mbeya.6","Momba","32.475","-9.125","Beta_4",20,2,1980,2009,55.7,2.78,64.7,5.87
"106","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",1,10,1980,2009,53.8,2.65,50.2,4.92
"107","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",1,11,1980,2009,53.1,2.53,51.9,5.08
"108","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",1,12,1980,2009,53.7,2.55,52.2,4.96
"109","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",1,1,1980,2009,54.3,3,53.2,4.5
"110","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",1,2,1980,2009,54.4,2.59,57.2,4.61
"111","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",10,10,1980,2009,53.4,2.55,50.7,5.16
"112","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",10,11,1980,2009,53.1,2.41,52.1,5.24
"113","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",10,12,1980,2009,53.8,2.57,52.5,4.96
"114","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",10,1,1980,2009,54.3,2.68,53.9,4.54
"115","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",10,2,1980,2009,54.4,2.55,59,5.14
"116","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",20,10,1980,2009,53.2,2.6,51.3,5.11
"117","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",20,11,1980,2009,53.3,2.38,52.2,5.06
"118","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",20,12,1980,2009,54,2.6,52.5,4.57
"119","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",20,1,1980,2009,54.4,2.74,55.1,4.65
"120","V1_1980_2009_0102101112_011020","Mbeya.7","Tunduma","32.725","-9.125","Beta_4",20,2,1980,2009,54.6,2.42,61.8,5.45
"121","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",1,10,1980,2009,60.1,4.52,58.8,6.81
"122","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",1,11,1980,2009,58.2,4.54,59.6,6.19
"123","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",1,12,1980,2009,58.3,3.99,60.1,5.58
"124","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",1,1,1980,2009,59.1,4.34,62.7,5.45
"125","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",1,2,1980,2009,59.3,3.86,70.9,7.2
"126","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",10,10,1980,2009,59.3,4.48,58.9,6.56
"127","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",10,11,1980,2009,58.2,4.43,59.8,5.93
"128","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",10,12,1980,2009,58.5,4.03,60,5.34
"129","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",10,1,1980,2009,59.2,4.11,64.5,5.92
"130","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",10,2,1980,2009,59.3,3.5,75.6,8.02
"131","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",20,10,1980,2009,58.7,4.58,59.3,6.2
"132","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",20,11,1980,2009,58.2,4.33,59.9,5.77
"133","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",20,12,1980,2009,58.6,3.97,60.7,4.86
"134","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",20,1,1980,2009,59.2,3.86,66.9,6.47
"135","V1_1980_2009_0102101112_011020","Mbeya.8","Mbeya Rural","33.225","-9.125","Beta_4",20,2,1980,2009,59.9,3.17,80.2,8.52
